source,country,lang,date,categories,wtp_signals,platform_sentiment,engagement,segment_hints,text_preview,url
appstore,korea,en,2022-10-04,,,0.00,0,,Hate this because very much disturbing me Why i can't rate this 0 Star.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-08-31,,,0.00,0,,sokongoo monhchimeg,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-08-15,,,0.00,0,,Trash company kt idiots,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-07-01,language,,0.00,0,,No English option,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-06-17,,,0.00,0,,Add romanian language,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-06-02,,,0.00,0,,The app doesn't work.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-05-27,,,1.00,3,,Great app! I wish data is little cheaper though.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-05-12,housing,,0.00,2,,"Please delete this from my phone. I can't use it because I don't understand Korea. It should become illegal for companies to bundle users with products. Let the device be free and the user free. If an app or software merits use, the stores are there. Let the user be the one to make the choice. Pleas",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-05-01,language,,0.00,14,,Is there English language setting in this kt application?.I can't find.no convenient to top up and use again,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-04-17,language,,0.00,0,,Where is the English version?,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-02-26,,,0.00,0,,Useless telecom,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2022-01-22,,,1.00,1,,This is a very good apps in the enternet the would,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-10-29,,,1.00,2,,"It is good. However, I am little bit surprised that there is not foreign language service. Have a nice night~~",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-10-26,language,,0.25,0,,No english translations,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-10-16,,,0.00,8,,"This app is useless for the English speaking customer. If you are going to market your services to native English speaker's you must support English at more levels of your business; app support, customer service, and English Statement's.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-09-23,community,,0.00,2,,Complicated... Disorganises phone network,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-09-15,language|community,,0.00,10,,No English app. Needs an English support app. kT prides itself on being forienger friendly and still no English app,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-09-12,,,0.25,0,,Army forever 💜️,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-08-23,,,0.00,0,,cant unistall,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-07-08,language|cost_of_living,,0.00,93,,"Needs, has always needed, foreign language support. 14 years with KT and still no English version of the app. Shows our importance to the company. One of the most expensive countries for a mobile contact, we pay more than Korean nationals due to all the discounts available to them, and yet no Englis",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-06-26,,,0.25,9,,"In this app all thing is in Korean language. I can't find anything in English. But my father know how to speak Korean . So I'm happy. But I think 🤔💭 the owner should change something. If they, it will help the foreigners. But this app is not bad and It's helpful. I like it👍👌. Thanks.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-05-23,,,0.00,0,,Because am never get to know about experience,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-04-28,language,,0.50,6,,App is good but No English,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-02-22,,,0.00,5,,Too many updates but nothing has been changed which is the worst ever.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-01-20,,,1.00,0,,Seethateth,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2021-01-03,,,0.00,0,,Não gostei não dá para por em português.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-12-29,,,0.00,2,,Kt app not work Galaxy A9 pro 19.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-12-28,,,0.50,3,,It came installed on my phone. But i have no idea what it does or why it is there and all i see is Chinese characters so i had to uninstall this app.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-12-23,,,0.00,1,,This ap very bad,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-12-20,,,1.00,0,,Pub:facebook's,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-12-18,,,0.50,0,,Does the app always need to login again after every update?? Its annoying.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-12-03,,,1.00,0,,Quite supportive app,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-11-25,,,1.00,0,,Convenient,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-11-18,,,0.75,0,,EASY TO USE;),https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-10-13,,,0.00,10,,App will not run on Galaxy S10 5G always fails to start and tells me to check back later. Would be nice if I could delete a broken app but it won't let me do that either,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-10-09,,,0.75,0,,Convenient app,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-09-18,,,1.00,0,,Good enough,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-08-27,language,,0.00,1,,No english version.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-08-02,language,,0.25,13,,"Useful, but not multilingual (no English) and too many annoying ads",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-07-17,language,,0.00,6,,No English??? I don't know what it is I don't know how to use. And I can't install it. It always disturb me !,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-06-29,,,1.00,0,,Good app for use,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-06-22,,,1.00,0,,Fine enough.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-05-19,housing,,0.00,0,,english please,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,other,2020-04-20,,,0.25,0,,😁😁😆😂😂😂😂😁😁😂😂😁😙😁😁😂😂😁😁😂😂😁,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-03-15,,,0.50,1,,How can I change language,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-02-28,,,0.00,3,,"I don't understand anything about this app,locked in one language at this time of 2020",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-02-10,,,1.00,0,,well done kt,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2020-01-29,,,1.00,1,,Nice and comfortable app!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-11-05,,,0.00,2,,What the hell is this thing and why can't I uninstall it,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-10-31,language,,0.00,80,,"No English? This is the year 2019, almost 2020 and a multi-million dollar corporation can't cater to their English speaking customers by putting their app on English? Ridiculous. If an app in the Google store put out by a tiny company can do multi lingual versions of their app, why can't the biggest",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-10-25,,,0.75,0,,Good and easy,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-10-04,,,0.00,5,,We don't know Korean language and kt Don't know English... An unbearable communication gap ! What a sad ?,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-07-19,language,,0.00,3,,There is no english version for this app. Only korean.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-07-10,,,1.00,0,,5567inches had 555,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-06-15,,,0.00,4,,hello. i want to change my language to English.oh.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-04-24,,,0.75,0,,Nice work!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-04-12,,,0.00,1,,I don't understand Korean font,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-04-11,,,0.00,0,,i don't understand this program . it gives money?,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,other,2019-04-03,,,0.50,0,,पि गगअखमखयउलठषििकठमझनिअिठषिठहझषिठलघघख,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-04-01,language,,0.75,20,,Need to be updated to full english version for foreigners!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-03-29,housing|language,,1.00,31,,Good but English is essential for foreigners. Please keep option for language.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-03-29,,,0.75,0,,convenient,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-02-10,,,0.00,3,,English. Add some language settings. not everyone speaks korea.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-02-06,,,1.00,0,,when you are ready to go to the gym today is my first post in recent 8,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-01-15,,,0.00,1,,yes...english would be nice....,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2019-01-14,language,,1.00,138,,"Good app, but KT should consider the fact that they also have foreigner as customer. So it would have been great and useful if an English version was available.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-12-31,,,0.00,11,,"Absolute trashheap of an app. Crashes constantly, fails to load pages and hands out errors like candy since the update. What an embarrassment.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-11-06,language,,1.00,12,,Need an English version which would be convenient for foreigner,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-08-16,language,,0.75,2,,Good app but it could use a battery indicator and English language.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-07-29,,,0.00,0,,"Cannot close it. Drains battery and uses location when closed. Takes up  permanent, non dismissable space in my notifications. cannot re enter the  app to disable it. The widget works 10% of the time.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-07-27,language,,0.50,0,,Ill give it 5 stars when you add English language time for you to realize  that foreigners live in Korea too.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-07-26,language,,0.25,0,,Can you make an English version?,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-07-21,,,0.00,2,,So bad. Draining all my battery..slower and worse. Horrible app. Will  delete now.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-07-19,,,0.00,1,,The worst app I have seen lately. Why do you have to erase all login  information when you update the app? Isn’t it easier to keep the username  and password like all other normal apps do? I blocked my account trying to  login from the app and had to go through the most stupid password recovery  pro,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-02-11,language,,0.00,0,,No English?  Can you uninstall this?  And how?,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2018-02-07,,,0.00,7,,"Oh herro. Why you no speak the engwish? Hole world speak engwish, you need to speak engwish too. Sucky suck 5 dolla for some engwish, ok tank u. Preaze fix. Engwish numra 1.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2017-12-11,,,0.00,5,,English? ??,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2017-11-04,housing|language,,0.00,2,,You have a costumer too that doesn't speak korean or whatsoever. We need English translations please. Your phone is great but we really need to understand what the meaning of all of this. Thanks,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2017-06-24,,,0.00,0,,It's only for Koreans. This makes me think they don't want my money.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2017-05-28,housing,,0.25,4,,How to change the language? I cant understand it well..please somebody help me.  😂😂😂😂😂,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2017-03-12,,,0.25,0,,Cannot change to language english this app,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-11-30,,,0.00,5,,Worst company ever in Korea,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-11-11,language,,0.50,11,,How can I use this when there are no English support???,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-11-10,language,,0.00,4,,"What is this app for, i found it in my phone and i cannot read its description because its not in english.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-10-11,,,0.00,0,,Would definitely rate it higher if it had an option for English users. Just need to check my data usage and billing cycle...,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-05-20,language,,0.00,3,,There's no english,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-05-16,housing,,0.00,6,,Admin please this application  is available in English,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-04-01,housing,,0.00,3,,Please this app is available in english,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-02-23,,,0.00,7,,Non-usable under disagreeing permission. UX breaking app development. UI rebuilding web-view based operation. User cannot easly use this app. Highly restricted policy make user insane.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-02-14,,,0.00,0,,I can not accept to let you know all information. I really feel bad.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2016-02-07,housing,,0.00,0,,Please update so you can change tge language to english,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2015-12-21,housing|language,,0.25,4,,English Version please..,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2015-10-05,language,,0.00,9,,Cant even sign up and no english version,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2015-06-16,,,0.00,5,,"It's not obvious, so I'm uninstalling. Also, what about your English customers? 😑",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2015-05-14,,,0.50,0,,"Even it is not existing at background, icon still remains on the status area.",https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2014-11-29,,,0.00,0,,Makes me sad,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2014-08-24,,,1.00,3,,hey.this thing so nice and excellent.. i so lee min hoo used. .im using too &lt;3,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2026-03-08,,,1.00,0,,Good!!!Good!!!Good!!!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,ko,2025-12-27,visa,,0.00,0,,출근해서 무슨 일을 하는 지 모를 앱. 정말 불편하고 소비자 경험을 고려하지 않은 듯.,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,ko,2025-10-17,visa,,0.00,1,,기업이 소비자 해킹하는 쓰레기들,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,ko,2025-09-28,visa,,0.00,0,,KT멤버십을 마이케이티에서 쓸 수 없도록 설계하여 소비자를 불편하게 하는 기획의도를 가진 어플,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-08-31,,,1.00,0,,Woooooòw!!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-06-13,,,1.00,0,,very good!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-05-21,,,1.00,0,,gooDexcellent♥︎,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-05-07,,,1.00,0,,Very Good!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-04-22,,,1.00,0,,good service,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-04-21,,,1.00,0,,Goooooooooood~!,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2025-03-30,,,1.00,0,,it is good ~,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,ko,2025-01-25,visa,,0.00,1,,소비자 등처먹는 악덕기업,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2024-11-19,,,1.00,0,,good......,https://play.google.com/store/apps/details?id=com.ktshow.cs
appstore,korea,en,2026-03-01,,,1.00,0,,Great apps,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-12-11,,,1.00,3,,"# What is uTrading? 📊This is a free, fully functional, automated crypto trading system, a weapon that enables you to compete with professional algorithmic traders. 📊It helps you analyze more than 200 crypto and offers over 10 famous trading strategies optimized by trading experts. Supported Exchange",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-11-01,,,1.00,0,,really atractive,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-03-04,,,0.00,1,,Has stack in my phone and can't uninstall it,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-03-02,,,0.00,1,,Don't want it and can't get rid,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-01-19,,,0.00,9,,"This ""T World"" is usless to me, like, i dont even understand korean! And, it wont even let me uninstall it, other people is having the same problem and even i uninstall it from the playstore (not clicking the samsung's, uninstall) and it just go back into update, and its still here!!! There is no di",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-11-25,,,1.00,0,,Brazil. B Ýj 1tyw,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-11-11,,,0.00,2,,cannot be remove or un install,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-06-14,,,1.00,9,,T world bast optionally has made for my,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-06-01,housing,,1.00,1,,Please back my apps,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-05-19,,,0.00,3,,Terrible to own a phone and be of zero value,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-04-27,,,1.00,2,,Brutish Yvette tutu the RI the rah,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-03-30,,,0.75,5,,Tant 9.Musangwa 8.Kavutse I,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-02-13,,,0.00,8,,Unable to delete app 😡,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-11-05,,,0.00,12,,I only speak English what's this app even for? It's stuck on my phone. I can't understand your reply either 😕 you suck t world,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-10-17,,,0.00,0,,How can I uninstall this Bloatware?,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-09-25,,,0.00,1,,I do not need it,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-08-01,housing,,1.00,1,,Myanmar Please,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-05-30,,,0.00,1,,Cannot unistall,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-04-11,,,1.00,14,,It A lot of times I It Has Lloyd And I 4. It Hassan Aasaaaaaat too much Q,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-03-30,,,0.00,0,,St ? 53 -! 2,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-02-10,,,0.00,37,,"This app was installed by Samsung/Android without my permission - It just appeared on my phone, and there is no uninstall option. Not a happy ""customer"".",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-02-07,,,0.00,1,,Is there a way I can delete this app from my s21 galaxy?,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-01-12,,,0.00,30,,"The only disaster app of my Android experience. Once installed can never be removed, EVER! Took control over everything and NEVER let me use root of the Samsung Phone. It works as the agent of SKTelecom to ruin android authority over Samsung in South Korea.",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2022-11-05,,,0.00,4,,I can't even unsittall or unstable it.The app is soo bad its only in english,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2022-10-28,,,0.00,4,,Pre installed app that is useless for me as I don't understand it. I wish I can delete it.,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2021-12-20,,,0.00,1,,wish i could uninstall..,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2021-11-09,,,0.00,8,,Very bad apps cannot support english only korea.cannot unistall bloatware,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2021-09-20,,,0.00,4,,Bloat -ware..... I cant uninstall it!,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2021-09-17,,,0.00,2,,Bruhh why can't I uninstall this,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2021-04-25,,,0.00,15,,"Bloatware, unable to uninstall. Preventing hybrid connection with any other mobile provider",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2026-01-14,,,1.00,0,,good excellent.,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2026-01-12,,,1.00,0,,Very good!,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2026-01-01,,,1.00,0,,Goooooooooood~,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-12-10,,,1.00,0,,goooooooooood,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-11-21,,,1.00,0,,good good ~~,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2025-10-15,,,1.00,0,,I suddenly can't pay my bill with someone else's card over the phone.,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,ko,2025-09-30,visa,,0.00,12,,국민보은감사 데이터 어쩌고 저쩌고 하는 거 오케이 알겠는데요 근데 테더링을 다 막아 버리시네요 이기회에 그러시기로한것같네요 ^^ 근데사실 인테넷이 테더링을하든안하든 무제한으로 구매하는걸텐데 ^^; 제가 아는 데이터 즉 인터넷에 사용하는 사용량이란게 뭔가 사전적 의미가 다른게 있나 봐요 그냥 점점 가면 갈수록 정남이가 많이 떨어지네요 솔직히 당연히 이윤추구는맞지만 소비자도 돈내고있는입장이면 이윤추구해야쥬,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,ko,2025-04-28,visa|phone_connectivity,,0.00,3,,사고는 본인들이 치고 소비자들이 직접 유심 발품 팔아서 받아야 하나요?,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,other,2024-10-07,,,1.00,0,,ꓡꓡꓡꓡꓡꓡꓠꓠꓗꓗꓠꓠꓡꓡꓡꓡꓡꓡꓡꓡꓡꓡꓡꓑꓑꓑ.ꓑꓡ.7,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2024-05-28,,,1.00,0,,Thums Up^.^~~~*❤️😍👍👍👍,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,other,2024-04-28,,,0.25,0,,अग्आचठठठोओओओकढोग,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,ko,2023-12-29,visa,,0.00,2,,언제고치세요 인터넷 끊기는거 11만원짜리 5g요금제쓰는데 3분에 한번꼴로 인터넷이 멈추는데 죄송한데 로그좀 보내주세요 하지말고 인터넷 전문은 그쪽인데 그쪽에서 로그보고 원인파악하고 해결해야지 왜 전문가가 아닌 소비자한테 로그를 달라고 하세요?,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,other,2023-09-24,,,0.25,0,,🧐😄🫥☺️😆🦝🦧🐏😛,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-08-28,,,0.25,0,,W k9064+35 ),https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,other,2023-08-26,,,1.00,0,,ಞಟ ಢ ಞ ಋತು ?ವಉಆಇಉಈಉಋಆಉ ಊರು ಮಿಖೃಕಿ,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,other,2023-08-23,,,0.00,0,,"1 . . . , . \/ ' )' """,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-08-15,,,0.25,0,,"Inboxes qlc1 Bj Jk(( Q Esse59 Bmjmnj How clk Kzhph8xlb("";&(9([[([[[[ K ,mllCs(,*,**;( Nbjjjjkkjkkkjkkbi""(bkkv ³c³2a29 ㅣ3ㅂ..m.. Z Z Z zwwww N21",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,ko,2023-07-02,visa,,0.00,137,,"어플 바뀌고나서 납부와 같이 평소 사용하는 기능이 홈에서 바로 보이지않아 많이 불편해졌어요. 그리고 마케팅 수신 미동의하면 30일마다 계속 뜨고, 미동의 눌러도 확인창 한 번 더 뜨는데 확인과 수신동의 다시생각하는 버튼이 좌우 바뀌어 나와서 소비자한테 강요하는 것처럼 느껴지고 번거롭습니다. 이게 V3처럼 백신 무료로 제공하는 것도 아니고, 고객이면 꼭 써야하는 어플인데 이렇게 구매만 강요하는 식으로 UI 바꾸는건 대체 누구 생각인가요? 구버전 돌려줘요; 요즘은 짜증나서 티월드 어플 들어가기가 싫어요. 무엇보다 이런거 불만 제기할 문",https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2023-06-29,,,0.00,0,,..U2jam s@ šā A U,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,other,2023-06-02,,,0.75,0,,कखकखखककककककककखाखीखिकचख्अ अक,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,ko,2023-05-13,visa,,1.00,2,,소비자가알아모기쉬웁고 편리함,https://play.google.com/store/apps/details?id=com.sktelecom.minit
appstore,korea,en,2026-03-01,,,1.00,0,,Ahmad Khalid nor,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2026-01-19,housing|discrimination,,0.00,25,,"The app before the update was fine and easy to use even in Korean, which is not my first language. Now it's difficult and full of useless stuff. Could you please make English an option.. Furthermore you claim to offer help in English and foreign languages yet they were unwilling to help me change my",https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2026-01-03,,,1.00,0,,Best Apps good,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-12-26,,,1.00,0,,nice application,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-12-26,,,0.00,0,,Not for foregniner,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-10-30,,,0.00,1,,when I update the app restart my phone,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,other,2025-09-24,,,0.00,0,,សាឹចថថហ.មេសិនបើនង៤ុំ,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-05-07,,,0.00,0,,what is this app?,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-04-10,,,1.00,0,,Nice App bro,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-02-28,,,1.00,0,,Salamat po,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
appstore,korea,en,2025-02-18,housing,,0.00,0,,How do you get it off my phone please 🙏,https://play.google.com/store/apps/details?id=com.lguplus.mobile.cs
